,title,artist,cluster,origin,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
1260,move (if you wanna),mims,6,0,0.8009602612774976,-0.5117942984076611,0.7492242252025758,-0.37330997334697713,0.7805108865553413,2.9316767705134583,-0.6200830007596966,-0.40849873497715683,-0.797909579413114,0.9615688729369216,-1.5766838534311058,-0.7467576872097664
1261,this is why i'm hot,mims,6,0,0.12678350712470896,-0.5364373782358195,0.7492242252025758,0.10596209423070105,0.7805108865553413,5.780395821392815,0.4073972271574871,-0.4086052213634531,1.8728153216248682,-0.10656451522547236,-1.5960358972891138,0.5290508202086635
1262,like this,mims,6,0,1.0718911064043195,-0.0780760934320754,0.47210066547550344,-0.23287489120139795,0.7805108865553413,2.4490425511495997,-0.5721632077748298,-0.4086052213634531,0.9185394929027494,0.059037560458619874,-0.9629581571861126,-0.4844721818775512
1263,get ur freak on,missy elliott,6,0,1.2357097569461188,0.20285501660892935,-1.4677642526140027,-0.7964080080664235,0.7805108865553413,1.9075505001560031,1.4296861441679767,0.0588959867664735,-0.6220234462760961,0.9491487172606147,2.017662842142609,-0.3328282550678066
1264,work it,missy elliott,6,0,1.783872164528293,-0.15693394888218146,-1.1906406928869304,0.3288654373809181,0.7805108865553413,2.331326887890122,-0.38807133639130026,-0.4086052213634531,-0.7579921591266986,0.30330062209265546,-0.7891960076595333,0.7217173333847969
1265,do it,mykko montana,2,0,0.6812466320354136,-0.265363500126078,0.19497710574843113,-0.012660730475245553,-1.2812121102030212,-0.40438512626013606,-0.6640893439841324,-0.4086052213634531,-0.010787948140359818,-0.9180146860775237,0.4704226180371806,0.33691049708952364
1266,unwritten,natasha bedingfield,5,0,0.6686451973783522,0.39999965523419584,-0.08214645397864118,0.04799527308975994,0.7805108865553413,-0.5456439221715091,-0.6774270196982536,-0.4086052213634531,-0.6744150604020163,0.4316422307478269,-0.8578145143163628,0.6232186023314102
1267,these words,natasha bedingfield,5,0,0.8387645652486821,-0.3639358194387113,-0.08214645397864118,-0.09751937585682942,0.7805108865553413,-0.03946657015575553,-0.5701665497337937,-0.4086052213634531,-0.7105902225365803,1.7398986286521547,-0.9693472861697678,-0.22678072050447268
1268,she knows,ne-yo,3,0,0.6623444800498214,-0.6744386252735061,0.7492242252025758,0.27030102014574026,-1.2812121102030212,-0.6162733201271957,-0.594126446226227,-0.4086052213634531,2.4341540444025846,0.2619001031716324,0.6184066633406884,-0.25984974177861153
1269,ride wit me,nelly,5,0,1.5948506446723705,-0.08300470939770707,0.47210066547550344,0.02349383322606322,0.7805108865553413,-0.43616835534019505,-0.4319978132940947,-0.4086052213634531,0.3260152855262703,1.0029693918579448,-0.7893068018037586,1.2996156825176215
1270,hot in herre - radio edit,nelly,2,0,2.300530985467813,0.2127122485401927,1.5805949043837928,0.7101317455038091,-1.2812121102030212,0.4478762757384815,0.6829360368204704,-0.40859937759835147,-0.7336674811396642,1.7191983691916433,-0.5968204419031142,0.006098855873444097
1271,grillz,nelly,6,0,1.6515571006291472,-0.9602983512801418,-0.3592700137057135,-0.16116335989301736,-1.2812121102030212,1.9310936328078987,-0.5314313837376932,-0.4086052213634531,0.6628185191929004,1.3755740621471517,-1.4865712827945803,0.8822660150052031
1272,promiscuous,nelly furtado,2,0,1.368024820845264,1.2970077609791573,1.3034713446567203,0.20068107516718736,-1.2812121102030212,-0.40909375279051513,-0.4906995597005564,-0.40840177176361875,-0.16671537113417004,1.5742965529680624,-0.32951110326902694,0.2996724315176659
1273,tie me down (feat. ray j),new boyz,6,0,-1.1396606759099692,0.3852138073373009,0.7492242252025758,0.6683000189072538,0.7805108865553413,2.4608141174755476,-0.6572208403229682,-0.4086052213634531,0.02039753645840226,-0.5412699638962141,-0.933265326533749,-0.9867610674362125
1274,gigolo (feat. r. kelly),nick cannon,2,0,1.8594807724706617,-0.7730109445861387,-0.3592700137057135,0.17737482749196354,-1.2812121102030212,0.20067338289357856,0.39142396282919817,-0.4086052213634531,-0.8016518375649654,0.6055244102161238,-1.1166665666079236,0.207933218888736
1275,move ya body,nina sky,2,0,1.6893614046003316,0.07471100150250613,1.5805949043837928,0.12030440049237721,-1.2812121102030212,-0.4973805002351233,-0.6104990421627231,-0.4055794496552788,-0.8577857098427372,1.594996812428574,-0.0805197298135119,0.089742836856318
1276,steal my girl,one direction,2,0,-0.8246248094834324,0.23242671240271934,1.3034713446567203,0.22219453455970162,-1.2812121102030212,-0.5491753920692934,-0.6852938523799359,-0.4086052213634531,-0.3101686002884756,0.04247735289021065,-1.703912462383086,-0.009018989225565535
1277,what makes you beautiful,one direction,5,0,0.7883588266204362,0.3852138073373009,-0.3592700137057135,1.257828565871567,0.7805108865553413,-0.13246194413074286,-0.6628114828378693,-0.4086052213634531,-0.8428166772353313,1.5618763972917555,0.0647313932657729,-0.558138789856661
1278,the way you move (feat. sleepy brown),outkast,2,0,1.7019628392573931,-0.5512232261327145,-0.08214645397864118,0.5293589269972658,-1.2812121102030212,-0.45382570482911666,-0.195593501235419,-0.40811607658087273,-0.8166208701723713,0.5144432685898731,0.1019951571068608,0.13021899508659815
1279,ms. jackson,outkast,6,0,1.5255427540585325,0.47885751068430243,-0.3592700137057135,0.22637770721935724,-1.2812121102030212,2.166524959326854,-0.1277071278401912,-0.4086052213634531,-0.7336674811396642,0.42336212696362235,-1.0447611670057455,0.8690505493430166
1280,freek-a-leek,petey pablo,5,0,0.9773803464763585,-0.08793332536333873,-0.913517133159858,0.8920997561988253,0.7805108865553413,1.095312423665608,-0.40164861107034583,-0.4086052213634531,1.0557556251373021,0.5020231129135662,-0.6735638524697948,0.1542415949962694
1281,time of our lives,pitbull,3,0,0.7568552399777825,0.4591430468217758,-1.1906406928869304,0.27089861623997696,0.7805108865553413,-0.31374406555033835,-0.3309669164176674,-0.4086052213634531,3.1139976086555974,0.8829078869869779,0.028981816062430315,0.03631430799234822
1282,timber (feat. ke$ha),pitbull,5,0,-0.08744088204533629,1.2625074492197357,1.5805949043837928,0.7761661139169431,0.7805108865553413,0.18890181656763094,-0.5541932854055047,-0.4086052213634531,-0.35382827872674233,1.3010531280893103,0.24872353544248285,-0.4758507601745015
1283,"bust it baby, pt. 2 (feat. ne-yo)",plies,2,0,0.296902874995039,0.45421443085614416,-0.08214645397864118,-0.16026696575166258,-1.2812121102030212,0.9658251940801829,-0.0837806509373967,-0.4086052213634531,0.8998282021434921,1.2265321940314693,-1.635737132303157,0.26702840990494503
1284,don't cha,the pussycat dolls,2,0,1.7397671432285775,-0.354078587507448,-1.1906406928869304,0.9593293168004323,-1.2812121102030212,0.18890181656763094,-0.6781458165930266,-0.40859439957622784,-0.6164100590483189,0.24119984371112088,-0.1199993765391046,0.900885047791132
1285,buttons,the pussycat dolls,1,0,-0.19455307663035892,0.5527867501687769,-0.913517133159858,0.6942954490065417,0.7805108865553413,2.1429818266749585,0.012058935032336682,-0.4086052213634531,0.5879733561558714,-0.4253485109173497,3.235918320661901,-0.04059039264518404
1286,beep,the pussycat dolls,5,0,2.1367123349260138,0.16342608888387605,0.47210066547550344,0.08863180749784241,0.7805108865553413,-0.49973481350031285,-0.6645685419139811,-0.4086052213634531,-0.484807314041543,0.12941844262435906,-0.7221655504032648,0.03631430799234822
1287,no type,rae sremmurd,5,0,1.6515571006291472,-1.0637992865584067,0.19497710574843113,-0.5032871238434172,0.7805108865553413,0.7186223012352798,-0.640848244386472,-0.408599594034096,-0.6076781233606655,-1.294759408258833,0.06580240332661724,-0.5775673458071955
1288,this could be us,rae sremmurd,2,0,0.8261631305916206,-0.0928619413289704,-1.4677642526140027,0.5114310441701707,-1.2812121102030212,0.5773635053239069,0.46330365230649806,-0.4086052213634531,-0.49104441096129536,1.0236696513184562,0.732524631892682,-0.4302341298489758
1289,come get her,rae sremmurd,1,0,0.5552322854647987,-0.7138675529985593,-0.913517133159858,0.14271425402624627,0.7805108865553413,0.6009066379758025,0.04799877977098674,-0.4086052213634531,-0.7648529657384262,-1.6052633001665058,2.2818330133569806,-0.29585328452444576
1290,throw sum mo,rae sremmurd,2,0,1.5948506446723705,-0.34422135557618466,0.19497710574843113,-0.39571982688084617,-1.2812121102030212,0.49496254104227255,-0.5609819227450276,-0.40814637758510336,-0.5783637678378292,0.2784603107400416,0.6951500739073689,0.6655769019193983
1291,sexy can i feat. yung berg,ray j,6,0,-0.1630494899877052,-0.12243363712275983,-1.1906406928869304,0.20815102634514382,0.7805108865553413,2.825732673579928,0.4952501809630759,-0.4086052213634531,2.615029855075405,1.7191983691916433,1.8065999973935332,-0.4761138552029983
1292,needed me,rihanna,6,0,0.44181937355124606,-1.9460215444064737,-0.08214645397864118,-0.4145441038492958,-1.2812121102030212,1.87223580117816,-0.2594865585485746,-0.4086052213634531,-0.6999871577730011,-0.8890343228328075,-0.45570563354157134,-0.7278755593953408
1293,bitch better have my money,rihanna,5,0,1.134898279689627,0.09442546536503278,-1.1906406928869304,0.5147178226884715,0.7805108865553413,-0.2690121135117368,-0.4954915389990431,-0.4085968236565663,0.38838625472379446,-0.47916918551467946,-0.7477589977192949,-0.16715933943127004
1294,don't stop the music,rihanna,2,0,1.5066406020729401,-0.1914342606416031,0.19497710574843113,0.3333474080876918,-1.2812121102030212,-0.31138975228514876,-0.5569886066629554,-0.40831519746581696,-0.8945845816692765,0.16253885776117752,-0.021872696136953595,0.8002410803515404
1295,umbrella,rihanna,1,0,-0.11264375135945925,0.5922156778938301,-1.1906406928869304,0.6276634844991713,0.7805108865553413,0.5773635053239069,-0.6642490766274153,-0.4086052213634531,-0.9488473248711223,0.2660401550637347,1.8757724747714888,0.9799552228939842
1296,disturbia,rihanna,2,0,0.6371416107356984,0.5429295182375136,1.5805949043837928,0.6575432892109965,-1.2812121102030212,-0.3149212221829331,-0.39206465247337247,-0.4086052213634531,-0.07315891733788397,0.8125270048212386,0.0610382551249319,0.22412368218084805
1297,s&m,rihanna,5,0,0.9962824984619507,-0.2012914925728664,-1.1906406928869304,0.5150166207355896,0.7805108865553413,-0.5079749099284764,-0.649633539767031,-0.408222995838658,0.014160439538649844,1.168571467542037,0.17452839019298225,0.3231486032912284
1298,pon de replay,rihanna,5,0,0.9773803464763585,-0.37872166733560625,0.47210066547550344,-0.5191234203406848,0.7805108865553413,0.9305104951023396,-0.6980924304229774,-0.4047699799708317,-0.6139152202804179,-0.023763477383426247,-0.8947828271061835,0.3925045004188134
1299,rude boy,rihanna,2,0,-0.2575602499156656,0.18806916871203438,-0.6363935734327858,0.6671048267187807,-1.2812121102030212,1.012911459383974,-0.231533345974069,-0.4086052213634531,-0.7891776437254605,1.089910481592093,1.8726702387331822,-0.09266297020843944
1300,blurred lines,robin thicke,5,0,1.607452079329432,-0.9652269672457736,0.47210066547550344,-0.21554460446853932,0.7805108865553413,-0.42321963238165244,-0.6834968601430035,-0.40852730449543145,-0.7654766754304015,1.528755982154937,-0.11974085686924553,0.7152411480679521
1301,love song,sara bareilles,2,0,-0.11264375135945925,0.3802851913716692,-0.913517133159858,1.0642074313389391,-1.2812121102030212,-0.645702235942065,-0.6156903530694171,-0.4086052213634531,-0.041973432739121894,0.2577600512795301,-0.006730829759504207,0.6326697852781806
1302,swing,savage,6,0,1.7901728818568234,-1.1574429899054084,-1.1906406928869304,-0.4270936218282624,-1.2812121102030212,1.9428651991338464,-0.6152910214612098,-0.4086052213634531,-0.6563274793347343,1.1727115194341393,0.9910443017515673,-0.19575574522096295
1303,beautiful girls,sean kingston,2,0,1.015184650447543,-0.23579180433228805,-1.1906406928869304,0.18783275914110245,-1.2812121102030212,-0.1913197757604817,-0.09975391526568561,-0.4086052213634531,0.382149157804042,1.0692102221315816,0.25008999655459324,-0.04437491343971524
1304,fire burning,sean kingston,5,0,1.4751370154302865,0.4739288947186708,-1.1906406928869304,1.2425898654685363,0.7805108865553413,-0.6115646935968165,-0.6324622806141204,-0.4086052213634531,0.9372507836620063,1.5742965529680624,-0.009500683365135225,0.3150533716451724
1305,get busy,sean paul,2,0,0.8450652825772129,0.5675725980656718,1.3034713446567203,0.7651105861735678,-1.2812121102030212,-0.5762499946189733,1.757138062897899,-0.4086052213634531,-0.2290863403316942,0.8911879907711825,-0.8507236890859479,-0.32177826387094016
1306,temperature,sean paul,2,0,2.2060202255398518,-0.5364373782358195,-1.4677642526140027,0.606150025106657,-1.2812121102030212,-0.19367408902567115,-0.2754598228768635,-0.4086052213634531,-0.7704663529662034,1.2886329724130035,0.06657796233619394,-0.1819938514226677
1307,come & get it,selena gomez,2,0,-0.3331688578580345,0.41478550313109086,-0.08214645397864118,0.7675009705505138,-1.2812121102030212,-0.414979535953489,-0.6611742232442197,-0.4080987617213123,-0.5939565101372102,0.23705979181901857,-1.5934876319719333,0.0843392697325756
1308,same old love,selena gomez,2,0,0.44812009087977683,-0.5709376899952411,1.5805949043837928,0.8048507264402954,-1.2812121102030212,-0.6421707660442808,-0.6097003789463088,-0.4086052213634531,0.12019108717444074,-0.3011469541542805,-0.9313079633191033,0.030647645840109
1309,man! i feel like a woman!,shania twain,5,0,0.2780007230094468,0.8830040198660982,1.3034713446567203,1.2061365037201095,0.7805108865553413,-0.34081866810001815,1.757138062897899,-0.4086052213634531,0.9497249775015112,0.8953280426632847,0.06602399161506772,0.10917139280685247
1310,soak up the sun,sheryl crow,5,0,0.6938480666924751,0.03035345781182117,-0.3592700137057135,0.2777709713236967,0.7805108865553413,-0.49855765686771814,-0.507870818853467,-0.4086052213634531,-0.3226427941279804,1.036089806994763,-0.11948233719938699,1.292147831324135
1311,buzzin',shwayze,5,0,1.5696477753582476,-0.6350096975484527,-0.913517133159858,-0.43396597691198263,0.7805108865553413,-0.3372871982022338,-0.6304656225730843,-0.4085991178754581,-0.7654766754304015,-0.7855330255302498,-1.1160387331239807,-0.3093520832942442
1312,kiss me thru the phone,soulja boy,5,0,0.9836810638048892,0.059925153605611146,0.47210066547550344,0.8804466323612135,0.7805108865553413,0.16065005738535618,-0.6356569334797781,-0.4086052213634531,-0.31640569720822803,1.2265321940314693,0.9877943401876272,-0.6730910792306566
1313,crank that (soulja boy),soulja boy,5,0,0.8513659999057436,0.15356885695261274,-1.4677642526140027,1.3516511526666986,0.7805108865553413,-0.07478126913359884,1.3578064546906765,-0.4086052213634531,-0.9226515178081621,1.20997198646306,0.6242787529846255,-0.11399390559579707
1314,wannabe,spice girls,5,0,1.0529889544187274,0.7647172366909384,1.5805949043837928,0.1669168958428249,0.7805108865553413,-0.6186276333923852,-0.2954264032872246,-0.4086052213634531,-0.20413795265268453,1.5742965529680624,-0.4885745629950582,-1.1037574028008372
1315,can't believe it (feat. lil' wayne),t-pain,2,0,-0.14414733800211296,-0.8025826403799287,1.3034713446567203,-0.43187439058215443,-1.2812121102030212,-0.3502359211607764,-0.689167368979546,-0.4086052213634531,-0.6482192533390562,-1.7754194329319104,-0.08934632997012257,0.9788623666217666
1316,bartender (feat. akon),t-pain,5,0,0.46702224286536903,-1.5517322671559408,0.7492242252025758,-0.5484056289582734,0.7805108865553413,0.5655919389979591,-0.45475971496190637,-0.4086052213634531,0.12019108717444074,-0.4377686665936564,-0.6740070290466957,0.22736177483927048
1317,buy u a drank (shawty snappin') (feat. yung joc),t-pain,5,0,0.5741344374503909,-0.8370829521393504,-1.1906406928869304,-0.4342647749591007,0.7805108865553413,0.8834242297985485,-0.6520295294162743,-0.4086052213634531,-0.7816931274217578,0.37368150425839464,-1.594337053744327,0.007980997231152124
1318,i'm n luv (wit a stripper) (feat. mike jones),t-pain,5,0,0.81986241326309,-1.679876282262364,0.7492242252025758,-1.0984928337029778,0.7805108865553413,-0.19014261912788688,-0.6770276880900464,-0.4086052213634531,-0.010787948140359818,0.005216885861289895,0.8100436014689388,0.7643387280012819
1319,live your life - feat. rihanna,t.i.,1,0,-1.4231929556938523,0.754860004759675,1.5805949043837928,0.9981730629258052,-1.2812121102030212,2.001723030763585,-0.4152258857493914,-0.4086052213634531,0.1014797964151835,-0.1355448784701885,1.351826966730346,2.25224230454638
1320,whatever you like,t.i.,2,0,0.49852582950802277,-0.10764778922586483,1.026347784929648,0.16183732904181447,-1.2812121102030212,-0.16542232984339655,-0.6344589386551565,-0.4086052213634531,0.4133346424028041,-0.18108544928331363,0.9903426055048072,0.44457707798206886
1321,shawty is da shit,the-dream,2,0,1.16010114900375,-1.1327999100772501,0.47210066547550344,0.5221877738664277,-1.2812121102030212,-0.4820774640113913,-0.36730609276452464,-0.4086052213634531,-0.6301316722717741,-0.6075107941698509,-1.7486363652686732,0.7125292454665233
1322,apologize,timbaland,5,0,0.3284064616376927,-0.5167229143732929,0.7492242252025758,0.2051630458739611,0.7805108865553413,-0.672776838491745,-0.5821464979800104,-0.4086052213634531,-0.6095492524365912,-1.6963444417927565,-0.1928280606764932,-0.8735897290243493
1323,the way i are,timbaland,4,0,0.81986241326309,0.48378612664993415,-0.6363935734327858,0.0632339734927909,-1.2812121102030212,0.1771302502416832,0.02403888327855337,2.8422596610955737,0.7750862637484438,1.0526500145631723,-0.3131135699236918,-0.9804467867522888
1324,that's not my name,the ting tings,5,0,0.9710796291478277,0.9470760274193099,1.026347784929648,1.0612194508677566,0.7805108865553413,0.05117449055404217,-0.518652772275062,-0.24714415596302475,1.0495185282175499,1.8558200816310189,0.805279453267254,1.6799094271702186
1325,female$ welcomed,trinidad james,6,0,0.4166165042371231,-0.5265801463045562,-0.913517133159858,-0.5699190883507879,0.7805108865553413,2.590301347060973,-0.6682823258703082,-0.4086052213634531,-0.937620550415568,0.4813228534530546,0.6170402022285768,-0.7586374396503537
1326,walk it out,unk,2,0,1.2168076049605268,0.33592764768098426,-1.1906406928869304,0.8986733132354269,-1.2812121102030212,-0.042998040053539965,-0.30660768831702684,-0.4086052213634531,0.045345924137411925,0.8083869529291363,1.358511546765268,-1.1034943077723405
1327,yeah! (feat. lil jon & ludacris),usher,5,0,1.8468793378136001,0.40492827119982755,-0.913517133159858,0.598978871975819,0.7805108865553413,0.31838904615305624,-0.6256736432745976,-0.4086052213634531,-0.9725482931661815,0.29916057020055314,-0.6728621562230348,0.4615770644387865
1328,confessions part ii,usher,5,0,1.5381441887155938,-1.1919433016648298,-1.1906406928869304,-0.2899453182009845,0.7805108865553413,0.624449770627698,-0.46474300516708694,-0.4086052213634531,-0.7816931274217578,0.7918267453607271,0.5454671850590745,-0.33120920873859544
1329,burn,usher,5,0,1.229409039617588,-1.1426571420085134,-1.1906406928869304,-0.1366619200293204,0.7805108865553413,0.2713027808492652,0.5551499221941594,-0.4086052213634531,-0.46609602328228583,0.7214458631949884,-0.12221525942360942,0.08838688555560362
1330,i don't mind (feat. juicy j),usher,5,0,1.6956621219288623,-1.2067291495617247,-0.3592700137057135,-0.48804842344038624,0.7805108865553413,1.095312423665608,0.11987846924828674,-0.4086052213634531,-0.6519615114909076,-0.2224859682043367,-0.3790360857377074,0.4942818002888528
1331,lemme see,usher,1,0,0.3473086136232849,0.0796396174681378,-1.1906406928869304,0.7878192377545549,0.7805108865553413,-0.29844102932660627,-0.594126446226227,-0.4086052213634531,-0.7704663529662034,-0.446048770377861,1.1314204824849414,0.5112413105873402
1332,love in this club,usher,1,0,-0.13784662067358222,0.20285501660892935,-1.4677642526140027,0.5738798360178855,0.7805108865553413,-0.031226473727592196,-0.48710557522669146,-0.4086052213634531,-0.36006537564649477,-0.6654715206592832,0.6227276349654722,0.6852887909775448
1333,omg,usher,2,0,1.1411989970181577,0.1437116250213494,-0.3592700137057135,0.2529707334128816,-1.2812121102030212,-0.5962616573730846,-0.035860857952529954,-0.40856911988126976,0.962199171341016,-0.8269335444512729,0.2493883003078343,0.8533862761078982
1334,lil freak (feat. nicki minaj),usher,5,0,1.4688362981017558,-0.3984361311981329,0.47210066547550344,0.026183015650127598,0.7805108865553413,-0.2631263303487629,-0.6952412027403779,-0.40777410810455544,0.6066846469151287,1.0567900664552747,0.6175203101868864,0.13533922910272858
1335,a thousand miles,vanessa carlton,5,0,-0.5599946816851412,0.015567609914926183,1.5805949043837928,-0.23048450682445193,0.7805108865553413,-0.6209819466575748,0.798742203200565,-0.4086052213634531,-0.32887989104773285,-0.6571914168750785,-1.04697704989025,0.21602845053479203
1336,no hands (feat. roscoe dash & wale),waka flocka flame,5,0,1.0025832157904815,-0.5610804580639778,-1.1906406928869304,0.10088252742969091,0.7805108865553413,-0.5397581390085352,-0.6770276880900464,-0.4086052213634531,0.2885927040077558,-0.6199309498461578,0.30504389209031163,0.7327673245816634
1337,ass drop,wiz khalifa,2,0,1.3554233861882024,-0.644866929479716,1.3034713446567203,0.6476829536560943,-1.2812121102030212,0.16065005738535618,-0.6444422288603371,-0.408553276784772,-0.9575792605587757,-0.8641940114801937,2.0209497350879575,-1.2316620628085224
1338,no sleep,wiz khalifa,3,0,0.3284064616376927,0.010638993949294519,1.026347784929648,0.0745882992832846,0.7805108865553413,-0.2666578002465473,-0.2634798746306468,-0.4086052213634531,1.5484862817977427,1.0692102221315816,1.359471762681887,-0.73354222154758
1339,fly solo,wiz khalifa,2,0,0.8765688692198667,0.06978238553687446,1.5805949043837928,0.6515673282686316,-1.2812121102030212,-0.1571822334152332,1.0702876967814763,-0.4086052213634531,-0.28522021260946595,1.690218005946927,-1.5222839286165146,-0.5508530813752106
1340,we dem boyz,wiz khalifa,5,0,0.7316523706636595,0.754860004759675,0.7492242252025758,0.5879233442324436,0.7805108865553413,-0.3643618007519137,-0.6712373797710417,-0.4086052213634531,0.7875604575879487,0.038337300998108344,0.2505331731314942,-0.05327966825037687
1341,ocean avenue,yellowcard,1,0,-0.7238133322269406,0.9618618753162048,0.19497710574843113,0.882239420643923,-1.2812121102030212,-0.24900045075762572,-0.6986143568349044,-0.40848271873206354,-0.6238945753520218,1.1395911042973208,1.8649146486374162,-0.592948285934702
1342,get low,ying yang twins,1,0,-0.5032882257283646,-0.4132219790950279,-1.1906406928869304,-0.2289905165888607,0.7805108865553413,-0.2113314385145928,-0.5785525135061454,-0.4086052213634531,-0.4598589263625334,-1.5514426255691758,-0.8205507504752748,2.1553828579013192
1343,salt shaker,ying yang twins,5,0,1.783872164528293,-0.058361629569548754,1.5805949043837928,0.20366905563836984,0.7805108865553413,0.5067341073682203,-0.4954915389990431,-0.4086052213634531,-0.6282605431958485,-0.7813929736381475,-0.7856136636629171,0.503409173969781
1344,bedrock,young money,6,0,0.8324638479201514,-0.22100595643539306,0.7492242252025758,0.16153853099469614,0.7805108865553413,2.4725856838014955,-0.29143308720515243,-0.4086052213634531,-0.023262141979864648,0.19151922100589366,0.914707136380379,1.2257669318264754
1345,snap yo fingers,youngbloodz,6,0,1.4751370154302865,0.237355328368351,0.7492242252025758,0.5003755164267953,-1.2812121102030212,1.7074338726148917,-0.672914572525512,-0.4086052213634531,0.5942104530756238,0.47718280156095233,-1.5215453009883466,0.9475742963097601
1346,it's goin' down (feat. nitti),yung joc,2,0,1.8090750338424157,-0.6497955454453477,-1.1906406928869304,-0.2983116635202955,-1.2812121102030212,-0.2796065232050899,-0.305010361884198,-0.4086052213634531,-0.39748795716500923,0.4068019193952131,-1.4489751365208166,0.2888855353492963
1347,amar pelos dois,salvador sobral,0,0,-2.4313077282587705,-3.02440271768668,-0.08214645397864118,-3.3063116038597506,0.7805108865553413,-0.5786043078841628,2.7075472904310884,-0.39016489593166154,0.4133346424028041,-1.4520813801587205,1.8264321492098508,-0.859827835226054
1348,beautiful mess,kristian kostov,0,0,-1.2152692838523382,-0.9997272790051952,-1.4677642526140027,-0.4590650128699158,-1.2812121102030212,-0.5821357777819473,0.9744481108117429,-0.4086052213634531,-0.5409411863193148,-1.2326586298772986,0.08637318277110238,-0.9433706258133523
1349,never give up on you,lucie jones,0,0,-1.2026678491952767,-1.6601618183998375,-0.08214645397864118,-0.44143592808993853,0.7805108865553413,-0.5067977532958815,0.8865951570061541,-0.4086052213634531,0.8125088452669583,-1.0670565541932064,0.1920338649805703,-0.9636896572449528
1350,running on air,nathan trent,5,0,0.7190509360065981,-0.8173684882768237,1.026347784929648,0.5174070051125357,0.7805108865553413,-0.6068560670664375,-0.25149992638443014,-0.4086052213634531,0.20751044405097455,0.11285823505594984,-1.2272391225447097,-1.2054942265126465
1351,i feel alive,imri,2,0,0.2780007230094468,-0.19636287660723475,-1.4677642526140027,0.1116392571259479,-1.2812121102030212,-0.5633012716604308,0.4832702327168592,-0.4086052213634531,-0.782316837113733,-0.2224859682043367,0.06609785437788437,-0.9529229991556983
1352,flashlight,kasia moś,1,0,-1.0073456120108237,-0.13229086905402315,-0.913517133159858,0.29510125805655535,0.7805108865553413,-0.39614502983197264,-0.4715316425066097,-0.4019390004327116,1.0744669158965594,-1.3113196158272422,-0.12284309290755227,-0.9515063336176386
1353,my friend,jacques houdek,1,0,-1.1396606759099692,-0.2702921160917097,-1.4677642526140027,0.2625322709206657,0.7805108865553413,-0.4208653191164629,0.13585173357657565,-0.40856981247565216,-0.16047827421441763,-0.8641940114801937,0.5436575473700621,-0.9582456139629801
1354,do it for your lover - eurovision 2017,manel navarro,5,0,0.3473086136232849,0.29157010399029926,0.47210066547550344,0.7728793353986423,0.7805108865553413,-0.39732218646456735,-0.6456402236849588,-0.4085838375118961,-0.5534153801588195,1.5328960340470394,1.7247969875739002,-0.916453980590216
1355,requiem,alma,2,0,0.10788135513911673,-0.19636287660723475,1.5805949043837928,0.4932043632959573,-1.2812121102030212,0.09826075585783307,1.226027023982293,-0.4086052213634531,-0.6288842528878237,-0.16038518982280234,-0.6208627711999903,-0.8895170972879645
1356,where i am,anja nissen,3,0,-1.1774649798811536,0.3457848796122476,1.3034713446567203,0.5499759922484253,-1.2812121102030212,0.3654753114568473,-0.5649752388270998,-0.40859184563444273,1.854104030865611,0.5599838394029985,2.164834397055131,-0.9676765588306354
1357,historyja majho žyccia (eurovision 2017),naviband,1,0,-0.8687298307831472,1.2674360651853673,-0.3592700137057135,0.6802519407919839,0.7805108865553413,-0.07713558239878845,-0.6065057260806509,-0.4086052213634531,1.2740540173286368,-0.33012731739899664,1.174297816300108,-0.9704694137485248
1358,origo - eurovision version,pápai joci,3,0,-0.34577029251509606,0.09935408133066445,1.026347784929648,0.11970680439814077,-1.2812121102030212,1.5779466430294664,1.6213653161074433,-0.4086052213634531,1.7605475770693246,-0.24318622766484824,-0.5549033240045662,-0.9397075334935119
1359,lights and shadows,og3ne,1,0,-1.2152692838523382,0.09442546536503278,0.19497710574843113,0.4534642230292296,0.7805108865553413,-0.08772999209214141,0.19974479088973132,-0.4086052213634531,-0.33511698796748524,-0.0030632179229147165,0.18516462803860537,-0.9603301361118396
1360,perfect life,levina,5,0,1.3302205168740802,-0.04850439763828543,-0.6363935734327858,0.24550078223492547,0.7805108865553413,-0.44323129513576365,0.8027355192826373,-0.4086052213634531,-0.4224363448440189,0.038337300998108344,0.02868636501116266,-0.9299932555182446
1361,paper,svala,2,0,0.18979068041001637,-0.08793332536333873,-0.913517133159858,0.39460100774693374,-1.2812121102030212,-0.562124115027836,-0.6560228454983466,-0.4086052213634531,-0.06692182041813156,-0.909734582293319,-0.566795228818075,-0.9626372771309656
1362,time,o.torvald,2,0,-0.20085379395888966,0.9569332593505732,-1.1906406928869304,0.561330318038919,-1.2812121102030212,-0.07478126913359884,-0.6885683715672352,-0.40306446630413545,-0.4598589263625334,-0.8103733368828637,-0.7860937716212266,-0.8316766671768941
1363,line,triana park,2,0,0.6623444800498214,-0.31957827574802633,0.7492242252025758,-0.10200134656360312,-1.2812121102030212,-0.562124115027836,-0.6444422288603371,-0.40846670248697015,-0.04821052965887431,-0.6364911574145671,0.10277071611643748,-0.829490954632459
